1756067418, 20m, 14076709, FT8, G4ZFQ, IO90IR28, 223, 'Rx', K2BLA, EL99HB88FX, 291, -15
1756067433, 20m, 14076715, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DF8DO, JO31QM, 230, -27
1756067433, 20m, 14074587, FT8, G4ZFQ, IO90IR28, 223, 'Rx', UA3ZZ, KO80IO, 54, -19
1756067433, 40m, 7076503, FT8, G4ZFQ, IO90IR28, 223, 'Rx', RX6AOB, KN94WS62, 54, -30
1756067433, 15m, 21074287, FT8, G4ZFQ, IO90IR28, 223, 'Rx', S52BT, JN76ND33, 499, -21
1756067433, 10m, 28075537, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DC5BK, JN58HK, 230, -18
1756067448, 80m, 3573593, FT8, G4ZFQ, IO90IR28, 223, 'Rx', IK4MTK, JN54BW, 248, -19
1756067448, 10m, 28074709, FT8, G4ZFQ, IO90IR28, 223, 'Rx', EA4IFI, IN70PA, 281, -20
1756067463, 80m, 3575390, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DK6WS, JO30ST21, 230, -33
1756067463, 15m, 21074578, FT8, G4ZFQ, IO90IR28, 223, 'Rx', UR6QA, KN77MV, 288, -16
1756067463, 40m, 7074203, FT8, G4ZFQ, IO90IR28, 223, 'Rx', SA5HAG, JO78WN, 284, -19
1756067478, 20m, 14075312, FT8, G4ZFQ, IO90IR28, 223, 'Rx', LZ1ZF, KN22TK51, 212, -29
1756067493, 80m, 3574893, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DG7ZQ, JO40ME, 230, -27
1756067493, 40m, 7075500, FT8, G4ZFQ, IO90IR28, 223, 'Rx', PD1SL, JO22LL, 263, -30
1756067493, 40m, 7075156, FT8, G4ZFQ, IO90IR28, 223, 'Rx', PI4DX, JO21AJ13, 263, -28
1756067508, 40m, 7076828, FT8, G4ZFQ, IO90IR28, 223, 'Rx', F5VHQ, JN23UM, 227, -18
1756067508, 20m, 14076493, FT8, G4ZFQ, IO90IR28, 223, 'Rx', SM3ULU, JP81GT, 284, -24
1756067523, 10m, 28074584, FT8, G4ZFQ, IO90IR28, 223, 'Rx', PY2DEL, GG66RK44TT, 108, -16
1756067523, 20m, 14075990, FT8, G4ZFQ, IO90IR28, 223, 'Rx', IZ5MJO, JN53NO, 248, -30
1756067523, 20m, 14076587, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DJ2YA, JO40EW, 230, -19
1756067538, 20m, 14075831, FT8, G4ZFQ, IO90IR28, 223, 'Rx', IU5TPM, JN53MJ, 248, -16
1756067538, 80m, 3574318, FT8, G4ZFQ, IO90IR28, 223, 'Rx', DO9TIM, JO31SD, 230, -29
1756067538, 80m, 3575509, FT8, G4ZFQ, IO90IR28, 223, 'Rx', SA2RJO, KP03DQ, 284, -25
1756067553, 80m, 3575943, FT8, G4ZFQ, IO90IR28, 223, 'Rx', LY1VR, KO16EH, 146, -32
1756067553, 40m, 7075971, FT8, G4ZFQ, IO90IR28, 223, 'Rx', U1BD, KO59FX21JM, 54, -27
1756067553, 40m, 7075556, FT8, G4ZFQ, IO90IR28, 223, 'Rx', IW9FRA, JM68GA52, 248, -23
1756067553, 40m, 7076937, FT8, G4ZFQ, IO90IR28, 223, 'Rx', OZ3ACB, JO65GS, 221, -20
1756067553, 20m, 14076721, FT8, G4ZFQ, IO90IR28, 223, 'Rx', KB9DED, EN54EW, 291, -22
1756067568, 20m, 14075462, FT8, G4ZFQ, IO90IR28, 223, 'Rx', CT1FNG, IM58JR, 272, -31
1756067568, 10m, 28076081, FT8, G4ZFQ, IO90IR28, 223, 'Rx', IZ0GVZ, JN63DA, 248, -26
1756067568, 10m, 28074806, FT8, G4ZFQ, IO90IR28, 223, 'Rx', PU1MRV, GG87HE, 108, -17
1756067583, 40m, 7075246, FT8, G4ZFQ, IO90IR28, 223, 'Rx', RC9WC, LO85GK82, 15, -20
1756067534, 20m, 14075998, FT8, G0BIX, JO01GI, 223, 'Rx', IZ5MJO, JN53NO, 248, -7
1756067534, 20m, 14074787, FT8, G0BIX, JO01GI, 223, 'Rx', HI3K, FK49PK, 72, -16
1756067546, 20m, 14076563, FT8, G0BIX, JO01GI, 223, 'Rx', LY5J, KO24OQ, 146, -4
1756067546, 20m, 14075841, FT8, G0BIX, JO01GI, 223, 'Rx', IU5TPM, JN53MJ, 248, -14
1756067547, 20m, 14076605, FT8, G0BIX, JO01GI, 223, 'Rx', G0OSK, IO91XT, 223, -17
1756067549, 20m, 14074699, FT8, G0BIX, JO01GI, 223, 'Rx', N9MC, EM80QC, 291, -17
1756067562, 20m, 14074819, FT8, G0BIX, JO01GI, 223, 'Rx', 9A2TN, JN95BL, 497, -14
1756067562, 20m, 14075010, FT8, G0BIX, JO01GI, 223, 'Rx', N2NWK, FM19QH, 291, -15
1756067576, 20m, 14075471, FT8, G0BIX, JO01GI, 223, 'Rx', CT1FNG, IM58JR, 272, 7
1756067580, 20m, 14075969, FT8, G0BIX, JO01GI, 223, 'Rx', PD1ADA, JO21SV, 263, -24
1756067592, 20m, 14075197, FT8, G0BIX, JO01GI, 223, 'Rx', OZ7DR, JO55VS, 221, -13
1756067595, 20m, 14074893, FT8, G0BIX, JO01GI, 223, 'Rx', GB5FPS, IO93TK, 223, -24
1756067340, 10m, 28074922, FT8, G4SZM-K, IO81MI, 223, 'Rx', 9A3MR, JN73TS, 497, -8
1756067356, 10m, 28074716, FT8, G4SZM-K, IO81MI, 223, 'Rx', EA4IFI, IN70PA, 281, -7
1756067356, 10m, 28074491, FT8, G4SZM-K, IO81MI, 223, 'Rx', DK9UD, JN49GE, 230, -7
1756067371, 10m, 28075519, FT8, G4SZM-K, IO81MI, 223, 'Rx', SP7IWA, KO02HE, 269, -9
1756067385, 10m, 28074656, FT8, G4SZM-K, IO81MI, 223, 'Rx', OE2RXN, JN67PI, 206, -12
1756067401, 10m, 28075022, FT8, G4SZM-K, IO81MI, 223, 'Rx', CT1BFP, IM59LI, 272, -7
1756067416, 10m, 28074941, FT8, G4SZM-K, IO81MI, 223, 'Rx', HA7TM, JN97KK60IA, 239, -7
1756067430, 10m, 28074584, FT8, G4SZM-K, IO81MI, 223, 'Rx', PY2DEL, GG66RK44TT, 108, -12
1756067461, 10m, 28076081, FT8, G4SZM-K, IO81MI, 223, 'Rx', US2YW, KN28XG, 288, -10
1756067461, 10m, 28075781, FT8, G4SZM-K, IO81MI, 223, 'Rx', F4JLS, IN97NO, 227, -15
1756067476, 10m, 28076338, FT8, G4SZM-K, IO81MI, 223, 'Rx', CE3SOC, FF46RJ22, 112, -11
1756067506, 10m, 28074434, FT8, G4SZM-K, IO81MI, 223, 'Rx', HB9JNM, JN47JM22, 287, -9
1756067551, 10m, 28076688, FT8, G4SZM-K, IO81MI, 223, 'Rx', EA1FUB, IN53UJ, 281, -12
1756067566, 10m, 28074806, FT8, G4SZM-K, IO81MI, 223, 'Rx', PU1MRV, GG87HE, 108, -8
1756067566, 10m, 28076078, FT8, G4SZM-K, IO81MI, 223, 'Rx', IZ0GVZ, JN63DA, 248, -15
1756067580, 10m, 28074863, FT8, G4SZM-K, IO81MI, 223, 'Rx', PU5FLP, GG52FQ, 108, -10
1756067577, 20m, 14076570, FT8, M0MPQ, IO92UK, 223, 'Rx', LY5J, KO24OQ, 146, -21
1756067579, 20m, 14074707, FT8, M0MPQ, IO92UK, 223, 'Rx', N9MC, EM80QC, 291, -23
1756067579, 20m, 14076733, FT8, M0MPQ, IO92UK, 223, 'Rx', DF8DO, JO31QM, 230, -22
1756067565, 20m, 14076833, FT8, GE0FRE, IO82UC, 223, 'Rx', LB8MG, JO59KK, 266, -21
1756067577, 20m, 14075491, FT8, G6IQI, IO91HA, 223, 'Rx', CT1FNG, IM58JR, 272, 4
1756067577, 20m, 14076829, FT8, G6IQI, IO91HA, 223, 'Rx', LB8MG, JO59KK, 266, 17
1756067577, 20m, 14076572, FT8, G6IQI, IO91HA, 223, 'Rx', IZ5MJO, JN53NO, 248, -5
1756067581, 20m, 14076583, FT8, G6IQI, IO91HA, 223, 'Rx', LY5J, KO24OQ, 146, -13
1756067584, 20m, 14075622, FT8, G6IQI, IO91HA, 223, 'Rx', VA2SVP, FN46DO18, 1, -15
1756067584, 20m, 14075056, FT8, G6IQI, IO91HA, 223, 'Rx', WA4CHJ, FM16LM, 291, -16
1756067591, 15m, 21076036, FT8, M7SUZ, IO92OA, 223, 'Rx', EA5XA, IM98SV, 281, -12
1756067592, 15m, 21074584, FT8, M7SUZ, IO92OA, 223, 'Rx', KB2OBF, FN02HD38, 291, -15
1756067308, 40m, 7074220, FT8, G2KS, IO84FQ, 223, 'Rx', HB9EKJ, JN47MA, 287, -4
1756067308, 40m, 7074956, FT8, G2KS, IO84FQ, 223, 'Rx', SP2Y, JO93LR35, 269, 1
1756067338, 40m, 7075174, FT8, G2KS, IO84FQ, 223, 'Rx', DH3KR, JO30EV, 230, -15
1756067339, 40m, 7075842, FT8, G2KS, IO84FQ, 223, 'Rx', IU4BJC, JN54VD, 248, -7
1756067368, 40m, 7076582, FT8, G2KS, IO84FQ, 223, 'Rx', LY2HM, KO15CX, 146, -1
1756067369, 40m, 7075159, FT8, G2KS, IO84FQ, 223, 'Rx', M7DTJ, IO83VM, 223, -15
1756067398, 40m, 7075755, FT8, G2KS, IO84FQ, 223, 'Rx', EA1HMT, IN63CQ10, 281, -7
1756067459, 40m, 7076171, FT8, G2KS, IO84FQ, 223, 'Rx', DL7UKM, JO62UO, 230, -12
1756067488, 40m, 7074347, FT8, G2KS, IO84FQ, 223, 'Rx', 9A4AA, JN75GG85, 497, 1
1756067488, 40m, 7076285, FT8, G2KS, IO84FQ, 223, 'Rx', DJ6HR, JO31LP, 230, 2
1756067518, 40m, 7076172, FT8, G2KS, IO84FQ, 223, 'Rx', IU3EDK, JN66CD, 248, -11
1756067518, 40m, 7074935, FT8, G2KS, IO84FQ, 223, 'Rx', I1LDE, JN45AN, 248, -11
1756067518, 40m, 7074309, FT8, G2KS, IO84FQ, 223, 'Rx', SM4IED, JP71EB, 284, -3
1756067548, 40m, 7076792, FT8, G2KS, IO84FQ, 223, 'Rx', UD7G, LN14RD, 54, -3
1756067549, 40m, 7075410, FT8, G2KS, IO84FQ, 223, 'Rx', R1NBC, KP54HN, 54, -9
1756067578, 40m, 7075315, FT8, G2KS, IO84FQ, 223, 'Rx', EA1FE, IN72VJ, 281, -3
1756067503, 15m, 21074544, FT8, 2E0LNX, IO90KT30, 223, 'Rx', LZ5AM, KN22, 212, -6
1756067542, 15m, 21075271, FT8, 2E0LNX, IO90KT30, 223, 'Rx', TA2VUZ, KM59FS, 390, -21
1756067504, 15m, 21075003, FT8, 2E0IHV, IO91FM, 223, 'Rx', F4ITK, JN23WC, 227, -17
1756067531, 15m, 21075387, FT8, 2E0IHV, IO91FM, 223, 'Rx', PY2SR, GG66PU, 108, -14
1756067576, 15m, 21075146, FT8, 2E0IHV, IO91FM, 223, 'Rx', RV6AJJ, KN94UL81, 54, -3
1756067594, 40m, 7075249, FT8, G4GHT, IO83UC03, 223, 'Rx', RC9WC, LO85GK82, 15, 2
1756067598, 40m, 7075193, FT8, G4GHT, IO83UC03, 223, 'Rx', SP6FME, JO90CI, 269, 2
1756067486, 40m, 7074431, FT8, M7CWF, IO93JI, 223, 'Rx', M0ABG, JO02SF, 223, -2
1756067486, 40m, 7075004, FT8, M7CWF, IO93JI, 223, 'Rx', TF3VE, HP94AB, 242, 0
1756067487, 40m, 7076583, FT8, M7CWF, IO93JI, 223, 'Rx', LY2HM, KO15CX, 146, 1
1756067517, 40m, 7076287, FT8, M7CWF, IO93JI, 223, 'Rx', DJ6HR, JO31LP, 230, 0
1756067549, 40m, 7075410, FT8, M7CWF, IO93JI, 223, 'Rx', R1NBC, KP54HN, 54, -5
1756067576, 40m, 7075315, FT8, M7CWF, IO93JI, 223, 'Rx', EA1FE, IN72VJ, 281, 3
1756067577, 40m, 7076792, FT8, M7CWF, IO93JI, 223, 'Rx', UD7G, LN14RD, 54, -2
1756067607, 40m, 7074868, FT8, M7CWF, IO93JI, 223, 'Rx', M7NFV, JO02OQ, 223, 6
1756067562, 15m, 21076494, FT8, G6FOV, IO70WM, 223, 'Rx', HG0NPJ, JN97QK62, 239, -19
1756067594, 15m, 21075418, FT8, G6FOV, IO70WM, 223, 'Rx', K5ACP, EM20II, 291, -22
1756067607, 15m, 21074944, FT8, G6FOV, IO70WM, 223, 'Rx', AC8ZU, EM79VO, 291, -18
1756067532, 20m, 14075095, FT8, G8IXM, JO02PP29, 223, 'Rx', IV3FSG, JN65SW, 248, 9
1756067532, 20m, 14075990, FT8, G8IXM, JO02PP29, 223, 'Rx', IZ5MJO, JN53NO, 248, -8
1756067563, 20m, 14076544, FT8, G8IXM, JO02PP29, 223, 'Rx', F4MQS, JN29AG, 227, -2
1756067563, 20m, 14076588, FT8, G8IXM, JO02PP29, 223, 'Rx', DJ2YA, JO40EW, 230, 8
1756067592, 20m, 14074809, FT8, G8IXM, JO02PP29, 223, 'Rx', 9A2TN, JN95BL, 497, -11
1756067592, 20m, 14076430, FT8, G8IXM, JO02PP29, 223, 'Rx', SP6AXW, JO80DT38, 269, -6
1756067596, 20m, 14076721, FT8, G8IXM, JO02PP29, 223, 'Rx', KB9DED, EN54EW, 291, -11
1756067501, 10m, 28075925, FT8, G4HZW, IO83UH05, 223, 'Rx', F4VTR, JN25PU, 227, 6
1756067501, 10m, 28075268, FT8, G4HZW, IO83UH05, 223, 'Rx', PP5CF, GG52ES, 108, 13
1756067502, 10m, 28075557, FT8, G4HZW, IO83UH05, 223, 'Rx', DC5BK, JN58HK, 230, -20
1756067531, 10m, 28075618, FT8, G4HZW, IO83UH05, 223, 'Rx', EA4D, IN80KN, 281, -5
1756067561, 10m, 28074775, FT8, G4HZW, IO83UH05, 223, 'Rx', EC3A, JN00JV, 281, 16
1756067561, 10m, 28076707, FT8, G4HZW, IO83UH05, 223, 'Rx', EA1FUB, IN53UJ, 281, 0
1756067576, 10m, 28074826, FT8, G4HZW, IO83UH05, 223, 'Rx', PU1MRV, GG87HE, 108, 4
1756067579, 10m, 28076099, FT8, G4HZW, IO83UH05, 223, 'Rx', IZ0GVZ, JN63DA, 248, -3
1756067591, 10m, 28074882, FT8, G4HZW, IO83UH05, 223, 'Rx', PU5FLP, GG52FQ, 108, 3
1756067606, 10m, 28076197, FT8, G4HZW, IO83UH05, 223, 'Rx', F1EHM, IN93TG, 227, 13
1756067606, 10m, 28075630, FT8, G4HZW, IO83UH05, 223, 'Rx', F5ASO.P, IN96DP, 227, -9
1756067607, 10m, 28076125, FT8, G4HZW, IO83UH05, 223, 'Rx', KP2B, FK77OS, 285, -9
1756067594, 15m, 21075494, FT8, M0ILT, IO80MW, 223, 'Rx', N0VTY, EN40KR, 291, -12
1756067594, 15m, 21075570, FT8, M0ILT, IO80MW, 223, 'Rx', VE3BWW, FN03BM67BP, 1, -16
1756067594, 15m, 21076251, FT8, M0ILT, IO80MW, 223, 'Rx', PC25SAIL, JO22KJ, 263, -14
1756067606, 15m, 21075269, FT8, M0ILT, IO80MW, 223, 'Rx', UR7EC, KN78WM75, 288, 4
1756067606, 15m, 21076068, FT8, M0ILT, IO80MW, 223, 'Rx', K8RCT, EN74DR, 291, -1
1756067606, 15m, 21076450, FT8, M0ILT, IO80MW, 223, 'Rx', AA0AM, EN31RX, 291, -6
1756067606, 15m, 21075848, FT8, M0ILT, IO80MW, 223, 'Rx', EA1BPA, IN73XI44, 281, -7
1756067606, 15m, 21076315, FT8, M0ILT, IO80MW, 223, 'Rx', HA3MQ, JN95DU66, 239, -9
1756067606, 15m, 21075999, FT8, M0ILT, IO80MW, 223, 'Rx', IW3RCK, JN65KV, 248, -2
1756067606, 15m, 21076117, FT8, M0ILT, IO80MW, 223, 'Rx', VE3UB, FN04GE38, 1, 3
1756067606, 15m, 21074503, FT8, M0ILT, IO80MW, 223, 'Rx', N3DAW, FN31IE, 291, -2
1756067607, 15m, 21076180, FT8, M0ILT, IO80MW, 223, 'Rx', IK1RQX, JN44XD, 248, 11
1756067607, 15m, 21075395, FT8, M0ILT, IO80MW, 223, 'Rx', IW2CDH, JN45NO, 248, 10
1756067607, 15m, 21075013, FT8, M0ILT, IO80MW, 223, 'Rx', KN4LYF, FM08QB, 291, 5
1756067607, 15m, 21075910, FT8, M0ILT, IO80MW, 223, 'Rx', K0IDX, EN18AQ, 291, 2
1756067607, 15m, 21076587, FT8, M0ILT, IO80MW, 223, 'Rx', WV9L, EM59IM84, 291, -12
1756067607, 15m, 21074885, FT8, M0ILT, IO80MW, 223, 'Rx', WD5HNI, EM10LM, 291, -15
1756067607, 15m, 21074929, FT8, M0ILT, IO80MW, 223, 'Rx', AC8ZU, EM79VO, 291, -9
1756067607, 15m, 21074785, FT8, M0ILT, IO80MW, 223, 'Rx', IK4LZH, JN54QM06, 248, -6
1756067607, 15m, 21075571, FT8, M0ILT, IO80MW, 223, 'Rx', OZ3MC, JO46ML63, 221, -9
1756067607, 15m, 21075345, FT8, M0ILT, IO80MW, 223, 'Rx', WA9MED, EM76FA, 291, -8
1756067607, 15m, 21076266, FT8, M0ILT, IO80MW, 223, 'Rx', DL7VDX, JO62WN, 230, -17
1756067607, 15m, 21075970, FT8, M0ILT, IO80MW, 223, 'Rx', VA3TPV, FN03DN, 1, -3
1756067607, 15m, 21075138, FT8, M0ILT, IO80MW, 223, 'Rx', RV6AJJ, KN94UL81, 54, -9
1756067607, 15m, 21075091, FT8, M0ILT, IO80MW, 223, 'Rx', EA4EQ, IN80DL35, 281, -4
1756067607, 15m, 21075502, FT8, M0ILT, IO80MW, 223, 'Rx', N3CWG, FM19NQ, 291, 1
1756067607, 15m, 21075547, FT8, M0ILT, IO80MW, 223, 'Rx', KD9UJM, EM78CG, 291, -12
1756067607, 15m, 21075396, FT8, M0ILT, IO80MW, 223, 'Rx', WB2NVR, FN31DA04, 291, 6
1756067607, 15m, 21074854, FT8, M0ILT, IO80MW, 223, 'Rx', DF4SI, JN58LL, 230, -16
1756067607, 15m, 21075485, FT8, M0ILT, IO80MW, 223, 'Rx', YY5AEZ, FK60NL66SR, 148, -6
1756067474, 40m, 7075459, FT8, M7DTJ, IO83VM, 223, 'Rx', M7SZB, IO94FU, 223, -19
1756067474, 40m, 7075516, FT8, M7DTJ, IO83VM, 223, 'Rx', PD1SL, JO22LL, 263, -11
1756067534, 40m, 7074988, FT8, M7DTJ, IO83VM, 223, 'Rx', OM5KM, JN98BG15, 504, -21
1756067534, 40m, 7075060, FT8, M7DTJ, IO83VM, 223, 'Rx', SP6FME, JO90CI, 269, -15
1756067594, 40m, 7075262, FT8, M7DTJ, IO83VM, 223, 'Rx', RC9WC, LO85GK82, 15, -18
1756067531, 10m, 28074594, FT8, G0UBX, IO92QG37, 223, 'Rx', PY2DEL, GG66RK44TT, 108, -19
1756067562, 10m, 28076697, FT8, G0UBX, IO92QG37, 223, 'Rx', EA1FUB, IN53UJ, 281, -22
1756067576, 10m, 28074816, FT8, G0UBX, IO92QG37, 223, 'Rx', PU1MRV, GG87HE, 108, -20
1756067606, 10m, 28076188, FT8, G0UBX, IO92QG37, 223, 'Rx', F1EHM, IN93TG, 227, -11
1756067504, 15m, 21074990, FT8, G7UKW, IO92ET, 223, 'Rx', F4ITK, JN23WC, 227, -22
1756067517, 15m, 21075390, FT8, G7UKW, IO92ET, 223, 'Rx', WB2NVR, FN31DA04, 291, -19
1756067517, 15m, 21075046, FT8, G7UKW, IO92ET, 223, 'Rx', N8KR, EN71LC, 291, -16
1756067517, 15m, 21075131, FT8, G7UKW, IO92ET, 223, 'Rx', RV6AJJ, KN94UL81, 54, -7
1756067562, 15m, 21074487, FT8, G7UKW, IO92ET, 223, 'Rx', KD2MDS, FN21UO54, 291, -18
1756067607, 15m, 21075396, FT8, G7UKW, IO92ET, 223, 'Rx', IK2WSA, JN45WT44, 248, -9
1756067519, 10m, 28075233, FT8, G4MSA, IO90AU, 223, 'Rx', CE3GKU, FF46QM, 112, -21
1756067531, 10m, 28075617, FT8, G4MSA, IO90AU, 223, 'Rx', EA4D, IN80KN, 281, -3
1756067532, 10m, 28074470, FT8, G4MSA, IO90AU, 223, 'Rx', SP5JMA, KO02MV, 269, -13
1756067561, 10m, 28076706, FT8, G4MSA, IO90AU, 223, 'Rx', EA1FUB, IN53UJ, 281, 0
1756067561, 10m, 28074773, FT8, G4MSA, IO90AU, 223, 'Rx', EC3A, JN00JV, 281, 20
1756067576, 10m, 28074824, FT8, G4MSA, IO90AU, 223, 'Rx', PU1MRV, GG87HE, 108, 0
1756067606, 10m, 28076195, FT8, G4MSA, IO90AU, 223, 'Rx', F1EHM, IN93TG, 227, -6
1756067517, 15m, 21075410, FT8, M7SQI, IO70PQ, 223, 'Rx', K9SG, EM79DT, 291, -14
1756067577, 15m, 21076358, FT8, M7SQI, IO70PQ, 223, 'Rx', HA3MQ, JN95DU66, 239, -6
1756067577, 15m, 21075812, FT8, M7SQI, IO70PQ, 223, 'Rx', VE3UB, FN04GE38, 1, -18
1756067577, 15m, 21075440, FT8, M7SQI, IO70PQ, 223, 'Rx', WB2NVR, FN31DA04, 291, -15
1756067578, 15m, 21074331, FT8, M7SQI, IO70PQ, 223, 'Rx', KD2NOM, FN20TI, 291, -20
1756067578, 15m, 21076310, FT8, M7SQI, IO70PQ, 223, 'Rx', DL7VDX, JO62WN, 230, -13
1756067580, 15m, 21076493, FT8, M7SQI, IO70PQ, 223, 'Rx', AA0AM, EN31RX, 291, -18
1756067596, 15m, 21075185, FT8, M7SQI, IO70PQ, 223, 'Rx', DL8OU, JO42, 230, -14
1756067607, 15m, 21075056, FT8, M7SQI, IO70PQ, 223, 'Rx', KN4LYF, FM08QB, 291, -12
1756067516, 20m, 14074697, FT8, M7VIC, IO92SC, 223, 'Rx', EA4IAU, IM86WS, 281, -15
1756067516, 20m, 14076302, FT8, M7VIC, IO92SC, 223, 'Rx', PI4TX, JO22JP, 263, -11
1756067517, 20m, 14076341, FT8, M7VIC, IO92SC, 223, 'Rx', DL2025S, JO61GK, 230, -7
1756067517, 20m, 14075702, FT8, M7VIC, IO92SC, 223, 'Rx', IU4HND, JN54PL, 248, -15
1756067531, 20m, 14076587, FT8, M7VIC, IO92SC, 223, 'Rx', DJ2YA, JO40EW, 230, 5
1756067531, 20m, 14075989, FT8, M7VIC, IO92SC, 223, 'Rx', IZ5MJO, JN53NO, 248, -8
1756067532, 20m, 14074589, FT8, M7VIC, IO92SC, 223, 'Rx', HA7TJ, JN97PL, 239, -2
1756067532, 20m, 14074317, FT8, M7VIC, IO92SC, 223, 'Rx', EK.RX3DPK, LN20GF, 14, -20
1756067534, 20m, 14074654, FT8, M7VIC, IO92SC, 223, 'Rx', SP2KMO, JO94HG, 269, -19
1756067546, 20m, 14075831, FT8, M7VIC, IO92SC, 223, 'Rx', IU5TPM, JN53MJ, 248, -9
1756067547, 20m, 14075233, FT8, M7VIC, IO92SC, 223, 'Rx', PY4CZ, GG78LS, 108, -18
1756067549, 20m, 14076553, FT8, M7VIC, IO92SC, 223, 'Rx', LY5J, KO24OQ, 146, -19
1756067577, 20m, 14074317, FT8, M7VIC, IO92SC, 223, 'Rx', DL2ROG, JO62QF59, 230, -13
1756067577, 20m, 14075462, FT8, M7VIC, IO92SC, 223, 'Rx', CT1FNG, IM58JR, 272, 0
1756067607, 20m, 14074982, FT8, M7VIC, IO92SC, 223, 'Rx', PD8JUK, JO32LR, 263, -17
1756067607, 20m, 14075432, FT8, M7VIC, IO92SC, 223, 'Rx', UW4SU, KN28IW51, 288, -10
1756067607, 20m, 14074589, FT8, M7VIC, IO92SC, 223, 'Rx', W2CG, FN20ON, 291, -20
1756067532, 20m, 14074660, FT8, 2E0NBL, IO92II, 223, 'Rx', SP2KMO, JO94HG, 269, 7
1756067546, 20m, 14075033, FT8, 2E0NBL, IO92II, 223, 'Rx', WA4CHJ, FM16LM, 291, 18
1756067546, 20m, 14075077, FT8, 2E0NBL, IO92II, 223, 'Rx', DL6NX, JO31NK, 230, 16
1756067546, 20m, 14074213, FT8, 2E0NBL, IO92II, 223, 'Rx', N6RFM, FN41IQ70, 291, -14
1756067562, 20m, 14074816, FT8, 2E0NBL, IO92II, 223, 'Rx', 9A2TN, JN95BL, 497, 1
1756067576, 20m, 14074322, FT8, 2E0NBL, IO92II, 223, 'Rx', DL2ROG, JO62QF59, 230, 4
1756067592, 20m, 14075160, FT8, 2E0NBL, IO92II, 223, 'Rx', F4LER, JN18, 227, 3
1756067607, 20m, 14075072, FT8, 2E0NBL, IO92II, 223, 'Rx', PD0JOY, JO21EV, 263, 8
1756067606, 15m, 21210570, FT8, M0WRE, IO93CR, 223, 'Rx', IK1RQX, JN44XD, 248, 2
1756067607, 15m, 21209792, FT8, M0WRE, IO93CR, 223, 'Rx', IK2WSA, JN45WT44, 248, -7
1756067607, 15m, 21210556, FT8, M0WRE, IO93CR, 223, 'Rx', DL2VEL, JN37VO04, 230, -9
1756067609, 15m, 21209694, FT8, M0WRE, IO93CR, 223, 'Rx', PY5JO, GG54HO, 108, -15
1756067546, 20m, 14076890, FT8, 2E0KJN, IO83VS, 223, 'Rx', KD3BAT, FN20LD, 291, -6
1756067546, 20m, 14075835, FT8, 2E0KJN, IO83VS, 223, 'Rx', IU5TPM, JN53MJ, 248, -14
1756067546, 20m, 14076557, FT8, 2E0KJN, IO83VS, 223, 'Rx', LY5J, KO24OQ, 146, -10
1756067561, 20m, 14076994, FT8, 2E0KJN, IO83VS, 223, 'Rx', DC9RI, LN28, 230, -16
1756067564, 20m, 14075854, FT8, 2E0KJN, IO83VS, 223, 'Rx', KG4RWO, EL96WP48, 291, -24
1756067576, 20m, 14075069, FT8, 2E0KJN, IO83VS, 223, 'Rx', PD0JOY, JO21EV, 263, -16
1756067579, 20m, 14075466, FT8, 2E0KJN, IO83VS, 223, 'Rx', CT1FNG, IM58JR, 272, -18
1756067606, 20m, 14075993, FT8, 2E0KJN, IO83VS, 223, 'Rx', DK6DX, JO30XG, 230, -7
1756067607, 20m, 14075030, FT8, 2E0KJN, IO83VS, 223, 'Rx', WA4CHJ, FM16LM, 291, -20
1756067609, 20m, 14075581, FT8, 2E0KJN, IO83VS, 223, 'Rx', ON2BCB, JO21CD, 209, -16
1756067577, 20m, 14075460, FT8, M7DMB, IO92LO, 223, 'Rx', CT1FNG, IM58JR, 272, -5
1756067576, 20m, 14075466, FT8, G6XJU, IO90BU, 223, 'Rx', CT1FNG, IM58JR, 272, 1
1756067577, 20m, 14076499, FT8, G6XJU, IO90BU, 223, 'Rx', SM3ULU, JP81GT, 284, -16
1756067577, 20m, 14075665, FT8, G6XJU, IO90BU, 223, 'Rx', DH1HF, JO30VF92, 230, -20
1756067607, 20m, 14075526, FT8, G6XJU, IO90BU, 223, 'Rx', SV1CDU, KM17TX, 236, -20
1756067609, 20m, 14075031, FT8, G6XJU, IO90BU, 223, 'Rx', WA4CHJ, FM16LM, 291, -16
1756067580, 20m, 14074318, FT8, 2E0KDZ, IO94, 223, 'Rx', DL2ROG, JO62QF59, 230, -16
1756067581, 20m, 14076544, FT8, 2E0KDZ, IO94, 223, 'Rx', IZ5MJO, JN53NO, 248, -18
1756067592, 20m, 14076429, FT8, 2E0KDZ, IO94, 223, 'Rx', SP6AXW, JO80DT38, 269, 11
1756067610, 20m, 14075601, FT8, 2E0KDZ, IO94, 223, 'Rx', F4MGP, JN04HM, 227, -6
1756067547, 15m, 21074801, FT8, G4SZD, IO94DR, 223, 'Rx', CO3LY, EL82LM, 70, 1
1756067547, 15m, 21075971, FT8, G4SZD, IO94DR, 223, 'Rx', VA3TPV, FN03DN, 1, -8
