1756071447, 20m, 14076114, FT8, G0BIX, JO01GI, 223, 'Tx', IK3BVD, JN66AG47, 248, -23
1756071461, 20m, 14075890, FT8, 2E0NMK, IO94GR, 223, 'Tx', IK3BVD, JN66AG47, 248, 9
1756071435, 20m, 14076574, FT8, M3BWF, IO91DP, 223, 'Tx', S54L, JN75FV, 499, 10
1756071461, 20m, 14077005, FT8, M6XOF, IO91VF, 223, 'Tx', SM3VOX, JP80MP, 284, -8
1756071437, 20m, 14075695, FT8, M6FPW, IO92QH, 223, 'Tx', K2ERK, FN20UE, 291, -19
1756071447, 15m, 21076087, FT8, M0KYU, IO83VL, 223, 'Tx', AB8MO, EN91KL32, 291, -4
1756071452, 15m, 21074863, FT8, M0TML, IO83WJ, 223, 'Tx', EB1HYS, IN82MQ64, 281, -8
1756071417, 20m, 14076123, FT8, G0BIX, JO01GI, 223, 'Tx', KC5AV, EM22TM, 291, -24
1756071432, 40m, 7075381, FT8, M0XJA, IO82SP, 223, 'Tx', G0FYQ, IO93BR, 223, 0
1756071462, 20m, 14077011, FT8, M6XOF, IO91VF, 223, 'Tx', CU3HY, HM68JP, 149, -11
1756071432, 40m, 7075380, FT8, M0XJA, IO82SP, 223, 'Tx', SP7QJF, KO10FQ09, 269, -19
1756071447, 20m, 14074740, FT8, G0VDE, JO02BF, 223, 'Tx', N4RP, FM18EQ, 291, -14
1756071463, 20m, 14077011, FT8, M6XOF, IO91VF, 223, 'Tx', N4RP, FM18EQ, 291, -23
1756071463, 20m, 14075929, FT8, M0TYF, IO82RQ, 223, 'Tx', KN4KQJ, EM93BD, 291, -19
1756071462, 20m, 14077006, FT8, M6XOF, IO91VF, 223, 'Tx', WA0JGT, EN34GC, 291, -14
1756071417, 20m, 14076119, FT8, G0BIX, JO01GI, 223, 'Tx', KB4KC, EM78FG52, 291, -17
1756071447, 20m, 14074737, FT8, G0VDE, JO02BF, 223, 'Tx', KB4KC, EM78FG52, 291, -20
1756071450, 15m, 21075607, FT8, M0ABG, JO02SF, 223, 'Tx', VE3NLS, FN04DM, 1, -13
1756071434, 40m, 7075378, FT8, M0XJA, IO82SP, 223, 'Tx', F5SN, JN27RB, 227, -10
1756071435, 40m, 7075413, FT8, M0XJA, IO82SP, 223, 'Tx', M5AEI, IO92VO, 223, -8
1756071447, 20m, 14075938, FT8, G6TUS, JO02AG, 223, 'Tx', DB1RUL, JN49IG, 230, -10
1756071447, 15m, 21076089, FT8, M0KYU, IO83VL, 223, 'Tx', AC0WL, EM57EJ21, 291, -12
1756071420, 15m, 21075612, FT8, M0ABG, JO02SF, 223, 'Tx', VA2KS, FN35EO, 1, -6
1756071326, 80m, 3573955, FT8, G4CBZ, IO90XT, 223, 'Tx', GM0UDL, IO77VO, 279, -14
1756071371, 20m, 14075660, FT8, ME7XOD, IO91, 223, 'Tx', VK2LAW, QF56NB, 150, -16
1756071330, 20m, 14075641, FT8, ME7XOD, IO91, 223, 'Tx', KD2OM, FN12GX, 291, -27
1756071345, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', KD2OM, FN12GX, 291, -28
1756071390, 20m, 14076237, FT8, M7DJX, IO90WT, 223, 'Tx', KD2OM, FN12GX, 291, -20
1756071405, 15m, 21075605, FT8, M0ABG, JO02SF, 223, 'Tx', KD2OM, FN12GX, 291, -26
1756071453, 20m, 14074751, FT8, G0VDE, JO02BF, 223, 'Tx', KS0USA, EM29DA64, 291, -14
1756071419, 20m, 14076122, FT8, G0BIX, JO01GI, 223, 'Tx', AB4WL, EM63OS24SI, 291, -12
1756071434, 40m, 7076112, FT8, M0KKB, JO01MG, 223, 'Tx', IZ1319SWL, JN44AR, 248, -7
1756071434, 40m, 7075391, FT8, M0XJA, IO82SP, 223, 'Tx', IZ1319SWL, JN44AR, 248, -9
1756071449, 40m, 7075632, FT8, M0SWP, IO91VM, 223, 'Tx', IZ1319SWL, JN44AR, 248, -16
1756071463, 40m, 7076416, FT8, G1PZS, JO01, 223, 'Tx', IZ1319SWL, JN44AR, 248, -6
1756071373, 40m, 7076661, FT8, M0LJB, IO83QM, 223, 'Tx', IZ1319SWL, JN44AR, 248, -4
1756071388, 40m, 7074288, FT8, G7IJI, IO92BK, 223, 'Tx', IZ1319SWL, JN44AR, 248, -6
1756071462, 20m, 14077010, FT8, M6XOF, IO91VF, 223, 'Tx', K1QLN, FN54OS, 291, -4
1756071348, 80m, 3573950, FT8, G4CBZ, IO90XT, 223, 'Tx', SA6SHM, JO67BR, 284, -10
1756071434, 20m, 14075699, FT8, M6FPW, IO92QH, 223, 'Tx', VA3EBM, FN03DK26, 1, -17
1756071421, 40m, 7075381, FT8, M0XJA, IO82SP, 223, 'Tx', DK0TUI, JO50KQ, 230, -10
1756071180, 40m, 7076128, FT8, M0KKB, JO01MG, 223, 'Tx', PA5JAN, JO33KB, 263, -17
1756071285, 40m, 7075980, FT8, M0SLI, JO02, 223, 'Tx', PA5JAN, JO33KB, 263, -20
1756071420, 40m, 7075407, FT8, M0XJA, IO82SP, 223, 'Tx', PA5JAN, JO33KB, 263, -18
1756071454, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', DL3EL, JO40HD, 230, -24
1756071461, 20m, 14077005, FT8, M6XOF, IO91VF, 223, 'Tx', NP2GG, FN31LU, 291, 4
1756071432, 15m, 21076412, FT8, ME0ITC, IO82, 223, 'Tx', KN4CPA, EL96AN79, 291, -24
1756071447, 15m, 21075526, FT8, M7EIN, IO92JI, 223, 'Tx', KN4CPA, EL96AN79, 291, -5
1756071417, 20m, 14074736, FT8, G0VDE, JO02BF, 223, 'Tx', AB9QU, EN61NQ, 291, -16
1756071405, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', F4KNS, JN08OL, 227, -9
1756071420, 40m, 7075381, FT8, M0XJA, IO82SP, 223, 'Tx', F4KNS, JN08OL, 227, -10
1756071462, 20m, 14075912, FT8, M0TYF, IO82RQ, 223, 'Tx', AC2QI, FM29ML10, 291, -16
1756071463, 20m, 14075700, FT8, M6FPW, IO92QH, 223, 'Tx', AC2QI, FM29ML10, 291, -16
1756071300, 20m, 14075334, FT8, M0TYF, IO82RQ, 223, 'Tx', OX3HI, GP47PA, 237, -11
1756071405, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', OX3HI, GP47PA, 237, -13
1756071433, 40m, 7075378, FT8, M0XJA, IO82SP, 223, 'Tx', EA3NY, JN11AI34, 281, -8
1756071462, 40m, 7075380, FT8, M0XJA, IO82SP, 223, 'Tx', OK1FAN, JN79, 503, -14
1756071446, 20m, 14074721, FT8, G0VDE, JO02BF, 223, 'Tx', SP8TN, KO00RI, 269, 9
1756071462, 20m, 14077004, FT8, M6XOF, IO91VF, 223, 'Tx', K4RGN, FM05PW43, 291, -15
1756071326, 2m, 144175826, FT8, G1MHU, IO93GO, 223, 'Tx', PC9F, JO11SM, 263, -13
1756071401, 2m, 144174734, FT8, 2E0KPX, JO01HN, 223, 'Tx', PC9F, JO11SM, 263, 1
1756071401, 2m, 144175326, FT8, M1CAV, IO93LL, 223, 'Tx', PC9F, JO11SM, 263, -22
1756071452, 20m, 14076112, FT8, G0BIX, JO01GI, 223, 'Tx', NM3R, FN20KI96, 291, -16
1756071405, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', K9TRV-4, EN82BI, 291, -24
1756071420, 20m, 14076237, FT8, M7DJX, IO90WT, 223, 'Tx', K9TRV-4, EN82BI, 291, -19
1756071450, 20m, 14077003, FT8, M6XOF, IO91VF, 223, 'Tx', K9TRV-4, EN82BI, 291, -19
1756071210, 40m, 7076120, FT8, M0KKB, JO01MG, 223, 'Tx', IQ5VK, JN52GW, 248, -12
1756071417, 20m, 14074594, FT8, G0BIX, JO01GI, 223, 'Tx', PY2PP, GG77MK, 108, -17
1756071447, 15m, 21076085, FT8, M1DBW, IO91CO, 223, 'Tx', K9EZ, FM03WW20, 291, -20
1756071180, 20m, 14076532, FT8, ME7XOD, IO91, 223, 'Tx', K3BAK, EN90XI87QR, 291, -20
1756071255, 20m, 14075877, FT8, 2E0NMK, IO94GR, 223, 'Tx', K3BAK, EN90XI87QR, 291, -18
1756071420, 20m, 14076100, FT8, G0BIX, JO01GI, 223, 'Tx', K3BAK, EN90XI87QR, 291, -18
1756071465, 20m, 14074434, FT8, G8KHF, IO92KG, 223, 'Tx', RD4HD, LO53CF, 54, -17
1756071466, 40m, 7076406, FT8, G1PZS, JO01, 223, 'Tx', HB9CQK, JN47GA, 287, -10
1756071316, 15m, 21075115, FT8, M0KYU, IO83VL, 223, 'Tx', K2MFF, FN20VR97, 291, -24
1756071376, 20m, 14075697, FT8, M6FPW, IO92QH, 223, 'Tx', K2MFF, FN20VR97, 291, -33
1756071406, 20m, 14076400, FT8, GB2FL, IO92, 223, 'Tx', K2MFF, FN20VR97, 291, -24
1756071436, 20m, 14075925, FT8, G6TUS, JO02AG, 223, 'Tx', K2MFF, FN20VR97, 291, -18
1756071210, 20m, 14076926, FT8, M7SUZ, IO92OA, 223, 'Tx', KV4TT, FM03PT96, 291, -16
1756071225, 20m, 14075905, FT8, M7DJX, IO90WT, 223, 'Tx', KV4TT, FM03PT96, 291, -15
1756071225, 20m, 14074627, FT8, M7PTX, IO93GI, 223, 'Tx', KV4TT, FM03PT96, 291, -16
1756071315, 20m, 14077005, FT8, M6XOF, IO91VF, 223, 'Tx', KV4TT, FM03PT96, 291, -13
1756071360, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', KV4TT, FM03PT96, 291, -13
1756071435, 20m, 14074425, FT8, G8KHF, IO92KG, 223, 'Tx', KV4TT, FM03PT96, 291, -18
1756071449, 20m, 14076160, FT8, M7PTX, IO93GI, 223, 'Tx', IS0.IZ1EPM, JN40DN, 225, -18
1756071401, 2m, 144175070, FT8, G8BCG, IO70RK, 223, 'Tx', GW4WVO, IO81IL, 294, -7
1756071419, 2m, 144174738, FT8, G1MHU, IO93GO, 223, 'Tx', GW4WVO, IO81IL, 294, -19
1756071359, 20m, 14074360, FT8, G0GOO, IO93JK, 223, 'Tx', WS3V, EM84BH, 291, -19
1756071419, 20m, 14076114, FT8, G0BIX, JO01GI, 223, 'Tx', WS3V, EM84BH, 291, -16
1756071432, 40m, 7075315, FT8, M0XJA, IO82SP, 223, 'Tx', EA1RT, IN73EJ14, 281, -1
1756071425, 20m, 14076133, FT8, G0BIX, JO01GI, 223, 'Tx', W9PBR, EN61CX87, 291, -24
1756071434, 40m, 7075432, FT8, M0XJA, IO82SP, 223, 'Tx', YO8VV, KN36FW, 275, -16
1756071420, 40m, 7076047, FT8, M0KKB, JO01MG, 223, 'Tx', YO2CK, KN15LO, 275, -1
1756071435, 20m, 14076139, FT8, M3BWF, IO91DP, 223, 'Tx', YO2CK, KN15LO, 275, -7
1756071390, 20m, 14074881, FT8, M7SUZ, IO92OA, 223, 'Tx', S53M, JN86CR, 499, 2
1756071420, 80m, 3574007, FT8, G4CBZ, IO90XT, 223, 'Tx', S53M, JN86CR, 499, -11
1756071420, 40m, 7076763, FT8, G0CGD, IO83NF, 223, 'Tx', S53M, JN86CR, 499, -13
1756071135, 20m, 14074367, FT8, G0GOO, IO93JK, 223, 'Tx', KB3CNS, FN00MT, 291, -21
1756071405, 20m, 14076121, FT8, G0BIX, JO01GI, 223, 'Tx', KB3CNS, FN00MT, 291, -16
1756071433, 20m, 14076398, FT8, GB2FL, IO92, 223, 'Tx', WB4EM, EL97SQ, 291, -8
1756071435, 20m, 14075026, FT8, G0VDE, JO02BF, 223, 'Tx', VU2CPL, MK83TE, 324, -19
1756071420, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', JR3REX, PM74LQ, 339, -15
1756071401, 2m, 144174933, FT8, 2E0KPX, JO01HN, 223, 'Tx', G0BIX, JO01GI, 223, -8
1756071435, 20m, 14076228, FT8, M3BWF, IO91DP, 223, 'Tx', YO2MAX, KN15MR, 275, -6
1756071431, 40m, 7075379, FT8, M0XJA, IO82SP, 223, 'Tx', SQ9JTI, KO02MD23, 269, -3
1756071432, 40m, 7076099, FT8, M0KKB, JO01MG, 223, 'Tx', SQ9JTI, KO02MD23, 269, -2
1756071435, 20m, 14075947, FT8, M1EAS, IO83WJ, 223, 'Tx', W1NT-6, FN42LU, 291, -14
1756071432, 20m, 14076134, FT8, G0BIX, JO01GI, 223, 'Tx', IZ3KLB, JN55TT, 248, -21
1756071462, 20m, 14077007, FT8, M6XOF, IO91VF, 223, 'Tx', K6ND, FN10HM37, 291, 8
1756071462, 20m, 14077029, FT8, M6XOF, IO91VF, 223, 'Tx', K4YT, FM19IA62, 291, -13
1756071421, 40m, 7075400, FT8, M0XJA, IO82SP, 223, 'Tx', M7SDJ, IO81PP, 223, -9
1756071405, 2m, 144176553, FT8, G8BCG, IO70RK, 223, 'Tx', G0OFE, IO90BR, 223, -4
1756071434, 2m, 144176155, FT8, G4DOL, IO80SN, 223, 'Tx', G0OFE, IO90BR, 223, -18
1756071450, 20m, 14076128, FT8, G0BIX, JO01GI, 223, 'Tx', GM8RVC, IO87GQ, 279, -19
1756071450, 40m, 7076403, FT8, G1PZS, JO01, 223, 'Tx', DC1SHM, JN49PD, 230, -11
1756071431, 80m, 3573348, FT8, G8OO, JO02KS, 223, 'Tx', SP2TQQ, JO94EN, 269, -4
1756071256, 15m, 21075895, FT8, M0BSI, IO70IC74, 223, 'Tx', IK1SPR, JN34TP, 248, -16
1756071420, 15m, 21074967, FT8, M0TML, IO83WJ, 223, 'Tx', IK1SPR, JN34TP, 248, -16
1756071421, 15m, 21075616, FT8, M7EIN, IO92JI, 223, 'Tx', IK1SPR, JN34TP, 248, -8
1756071419, 20m, 14076126, FT8, G0BIX, JO01GI, 223, 'Tx', AC8ZL, EN72CQ, 291, -13
1756071447, 40m, 7075620, FT8, M0SWP, IO91VM, 223, 'Tx', G0BBB, IO91PK, 223, -8
1756071462, 40m, 7076405, FT8, G1PZS, JO01, 223, 'Tx', G0BBB, IO91PK, 223, -10
1756071209, 20m, 14076938, FT8, M7SUZ, IO92OA, 223, 'Tx', PY2VCS, GG66PJ, 108, -13
1756071225, 20m, 14075917, FT8, M7DJX, IO90WT, 223, 'Tx', PY2VCS, GG66PJ, 108, -12
1756071331, 20m, 14075160, FT8, M7SZB, IO94FU, 223, 'Tx', PY2VCS, GG66PJ, 108, -19
1756071346, 20m, 14075654, FT8, ME7XOD, IO91, 223, 'Tx', PY2VCS, GG66PJ, 108, -13
1756071401, 2m, 144174616, FT8, 2E0KPX, JO01HN, 223, 'Tx', PA2M, JO21IP95, 263, 1
1756071329, 15m, 21075117, FT8, M0KYU, IO83VL, 223, 'Tx', JK2CET, PM84LV, 339, -19
1756071476, 80m, 3574649, FT8, G7CNF, IO81RE35, 223, 'Tx', G7KHF, IO94HU, 223, 1
1756071432, 40m, 7075380, FT8, M0XJA, IO82SP, 223, 'Tx', DC1IK, JN58UE, 230, -10
1756071477, 80m, 3575647, FT8, G7CNF, IO81RE35, 223, 'Tx', DL5DSM, JO71EK60, 230, -24
1756071452, 20m, 14076118, FT8, G0BIX, JO01GI, 223, 'Tx', DJ3LE, JO44TN47KR, 230, -23
1756071345, 20m, 14075437, FT8, G8KHF, IO92KG, 223, 'Tx', K3ABE, EL88SW, 291, -19
1756071315, 80m, 3573956, FT8, G4CBZ, IO90XT, 223, 'Tx', F4VTQ.F, JN28UX, 227, -11
1756071210, 40m, 7075969, FT8, 2E0MRK, IO91PP, 223, 'Tx', RA9COR, MO16AS55, 54, -12
1756071285, 40m, 7075953, FT8, M0SLI, JO02, 223, 'Tx', RA9COR, MO16AS55, 54, -11
1756071330, 40m, 7076100, FT8, M0KKB, JO01MG, 223, 'Tx', RA9COR, MO16AS55, 54, 9
1756071299, 2m, 144175701, FT8, G4DOL, IO80SN, 223, 'Tx', F6KHM, IN78RJ, 227, -5
1756071404, 2m, 144176098, FT8, G8BCG, IO70RK, 223, 'Tx', F6KHM, IN78RJ, 227, -14
1756071432, 20m, 14076238, FT8, M7DJX, IO90WT, 223, 'Tx', WF8Z, EM79SM, 291, -18
1756071462, 20m, 14077004, FT8, M6XOF, IO91VF, 223, 'Tx', WF8Z, EM79SM, 291, -24
1756071179, 80m, 3573709, FT8, G7KHF, IO94HU, 223, 'Tx', UT4VL, KN58SI, 288, -11
1756071432, 20m, 14076234, FT8, M7DJX, IO90WT, 223, 'Tx', N0MGK, EM46UV, 291, -20
1756071465, 20m, 14077003, FT8, M6XOF, IO91VF, 223, 'Tx', N0MGK, EM46UV, 291, -24
1756071477, 20m, 14076113, FT8, G0BIX, JO01GI, 223, 'Tx', K3RJS, FN11IR47, 291, -12
1756071477, 20m, 14076114, FT8, G0BIX, JO01GI, 223, 'Tx', KC3EIZ, EN90TP, 291, -17
1756071419, 15m, 21075539, FT8, M7EIN, IO92JI, 223, 'Tx', VE3WA, FN03JD, 1, -13
1756071432, 15m, 21075817, FT8, M0BSI, IO70IC74, 223, 'Tx', VE3WA, FN03JD, 1, 6
1756071477, 15m, 21076105, FT8, M0KYU, IO83VL, 223, 'Tx', VE3WA, FN03JD, 1, -7
1756071477, 80m, 3575648, FT8, G7CNF, IO81RE35, 223, 'Tx', OH1EDK, KP01WL, 224, -14
1756071464, 20m, 14077005, FT8, M6XOF, IO91VF, 223, 'Tx', KQ4WIQ, EM94AB, 291, -15
1756071449, 15m, 21076078, FT8, M0KYU, IO83VL, 223, 'Tx', WQ5O, EN53UK, 291, -12
1756071447, 20m, 14076018, FT8, M1EAS, IO83WJ, 223, 'Tx', K4PRO, EL87SG27, 291, -15
1756071462, 20m, 14077003, FT8, M6XOF, IO91VF, 223, 'Tx', K4PRO, EL87SG27, 291, -17
1756071389, 80m, 3573952, FT8, G4CBZ, IO90XT, 223, 'Tx', DO9RAI, JO61VB, 230, -20
1756071417, 20m, 14074741, FT8, G0VDE, JO02BF, 223, 'Tx', KX8T, FM09AA84, 291, -17
1756071464, 40m, 7075379, FT8, M0XJA, IO82SP, 223, 'Tx', DH2KAB, JO30KV, 230, -14
1756071417, 20m, 14074739, FT8, G0VDE, JO02BF, 223, 'Tx', KQ4EFL, EM74TA, 291, -18
1756071477, 20m, 14076115, FT8, G0BIX, JO01GI, 223, 'Tx', WB8SCG, FM16QV, 291, -9
1756071451, 15m, 21075605, FT8, M0ABG, JO02SF, 223, 'Tx', N2BJ, EN61AM16VE, 291, -9
1756071477, 15m, 21076078, FT8, M0KYU, IO83VL, 223, 'Tx', N2BJ, EN61AM16VE, 291, -14
1756071375, 80m, 3573956, FT8, G4CBZ, IO90XT, 223, 'Tx', DL0073SWL, JO62PK, 230, -16
1756071420, 40m, 7075388, FT8, M0XJA, IO82SP, 223, 'Tx', DL0073SWL, JO62PK, 230, -24
1756071448, 15m, 21075620, FT8, M0ABG, JO02SF, 223, 'Tx', WP4U, FK68WH, 202, -6
1756071477, 15m, 21076818, FT8, M7RTW, IO86, 223, 'Tx', WP4U, FK68WH, 202, -13
1756071432, 40m, 7075389, FT8, M0XJA, IO82SP, 223, 'Tx', S54MI, JN65UM, 499, -4
1756071432, 40m, 7075389, FT8, M0XJA, IO82SP, 223, 'Tx', DM3XD, JO62LM, 230, -16
1756071477, 15m, 21076079, FT8, M0KYU, IO83VL, 223, 'Tx', VE3NLS, FN04DM, 1, -24
1756071419, 20m, 14076114, FT8, G0BIX, JO01GI, 223, 'Tx', KB4SYV, EM74QH, 291, -23
1756071477, 15m, 21076807, FT8, M7RTW, IO86, 223, 'Tx', VE3OTL, EN76UM25, 1, -14
1756071405, 20m, 14076115, FT8, G0BIX, JO01GI, 223, 'Tx', N8GA-1, EN80EE, 291, -26
1756071422, 40m, 7075366, FT8, M0XJA, IO82SP, 223, 'Tx', M3AHQ, IO94FX, 223, -7
1756071447, 20m, 14074741, FT8, G0VDE, JO02BF, 223, 'Tx', KQ4TV, EM66SF, 291, -14
1756071449, 20m, 14076122, FT8, G0BIX, JO01GI, 223, 'Tx', KQ4TV, EM66SF, 291, -13
1756071417, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', W0TRM, DM79OP, 291, -22
1756071476, 15m, 21076080, FT8, M0KYU, IO83VL, 223, 'Tx', KE8RU, EN81BM, 291, -1
1756071447, 15m, 21076099, FT8, M0KYU, IO83VL, 223, 'Tx', K3GIL, FN20MD, 291, -12
1756071450, 20m, 14074737, FT8, G0VDE, JO02BF, 223, 'Tx', WA4AAV, FM05QX, 291, -17
1756071462, 20m, 14077007, FT8, M6XOF, IO91VF, 223, 'Tx', WA4AAV, FM05QX, 291, -14
1756071477, 15m, 21076097, FT8, M0KYU, IO83VL, 223, 'Tx', KR0P, EN10RM, 291, -24
1756071447, 15m, 21075532, FT8, M7EIN, IO92JI, 223, 'Tx', IZ1FXO, JN34UN, 248, -9
1756071449, 20m, 14075925, FT8, G6TUS, JO02AG, 223, 'Tx', N1UL.2, FN21WB, 291, -14
1756071477, 20m, 14076117, FT8, G0BIX, JO01GI, 223, 'Tx', N1UL.2, FN21WB, 291, -9
1756071477, 20m, 14074872, FT8, M7SUZ, IO92OA, 223, 'Tx', N1UL.2, FN21WB, 291, -19
1756071180, 20m, 14076563, FT8, ME7XOD, IO91, 223, 'Tx', KE5HDE, FN12XV18MR, 291, -18
1756071270, 20m, 14074376, FT8, G0GOO, IO93JK, 223, 'Tx', KE5HDE, FN12XV18MR, 291, -14
1756071420, 20m, 14076130, FT8, G0BIX, JO01GI, 223, 'Tx', KE5HDE, FN12XV18MR, 291, -7
1756071419, 40m, 7074275, FT8, G7IJI, IO92BK, 223, 'Tx', EI9LC, IO63VI12, 245, -22
1756071479, 40m, 7075619, FT8, M0SWP, IO91VM, 223, 'Tx', EI9LC, IO63VI12, 245, -21
1756071477, 15m, 21076097, FT8, M0KYU, IO83VL, 223, 'Tx', HB9CQK, JN47DA83, 287, -18
1756071328, 80m, 3573957, FT8, G4CBZ, IO90XT, 223, 'Tx', YO9IE, KN34AW16, 275, -17
1756071477, 40m, 7075587, FT8, M0SWP, IO91VM, 223, 'Tx', IN3IZQ, JN56MJ, 248, -14
1756071448, 20m, 14076121, FT8, G0BIX, JO01GI, 223, 'Tx', IU1KAX, JN45GT, 248, -24
1756071150, 20m, 14076603, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', W2AXR, FN03NG, 291, 4
1756071462, 20m, 14077003, FT8, M6XOF, IO91VF, 223, 'Tx', OH1LXF, KP20CS, 224, 7
1756071431, 20m, 14075337, FT8, M0TYF, IO82RQ, 223, 'Tx', W0BCL.NE, EN10OV58, 291, -14
1756071461, 20m, 14077017, FT8, M6XOF, IO91VF, 223, 'Tx', SH0T, JO99AI, 284, 0
1756071450, 20m, 14074766, FT8, G0VDE, JO02BF, 223, 'Tx', KF9UP, EN60MK, 291, -24
1756071375, 80m, 3573950, FT8, G4CBZ, IO90XT, 223, 'Tx', DN4BAS, JO62SQ, 230, -7
1756071450, 15m, 21076383, FT8, G7SLB, IO92QH, 223, 'Tx', W4SIJ, FM18ES, 291, -21
1756071405, 15m, 21075788, FT8, M0BSI, IO70IC74, 223, 'Tx', W5MT, EM13QA54, 291, -15
1756071477, 15m, 21076076, FT8, M0KYU, IO83VL, 223, 'Tx', W5MT, EM13QA54, 291, -20
1756071330, 20m, 14075657, FT8, ME7XOD, IO91, 223, 'Tx', KC3ZYT, FN00KP, 291, -24
1756071405, 20m, 14076131, FT8, G0BIX, JO01GI, 223, 'Tx', KC3ZYT, FN00KP, 291, -16
1756071405, 20m, 14074749, FT8, G0VDE, JO02BF, 223, 'Tx', KC3ZYT, FN00KP, 291, -17
1756071435, 40m, 7076653, FT8, G0CGD, IO83NF, 223, 'Tx', G4IRN, IO82MO, 223, -15
1756071477, 2m, 144175946, FT8, G1MHU, IO93GO, 223, 'Tx', GW0WZL, IO73UB, 294, -19
1756071435, 20m, 14076113, FT8, G0BIX, JO01GI, 223, 'Tx', RN4WA, LO66PU, 54, -18
1756071359, 15m, 21075129, FT8, M0KYU, IO83VL, 223, 'Tx', N5WXY, EM40DA44, 291, -17
1756071447, 20m, 14076046, FT8, M1EAS, IO83WJ, 223, 'Tx', IZ0GRR, JN61OU, 248, -4
1756071476, 80m, 3574648, FT8, G7CNF, IO81RE35, 223, 'Tx', G1ZOM, IO83QJ, 223, 7
1756071477, 20m, 14074871, FT8, M7SUZ, IO92OA, 223, 'Tx', KA0UNB, EN11WH60UT, 291, -20
1756071435, 20m, 14076425, FT8, GB2FL, IO92, 223, 'Tx', KM3T, FN42ET, 291, -17
1756071480, 20m, 14076118, FT8, G0BIX, JO01GI, 223, 'Tx', W5DAH, EM15CH, 291, -19
1756071315, 80m, 3573950, FT8, G4CBZ, IO90XT, 223, 'Tx', ON6URE-LTB, JO11JD, 209, -6
1756071315, 40m, 7075288, FT8, M0SLI, JO02, 223, 'Tx', ON6URE-LTB, JO11JD, 209, 0
1756071420, 40m, 7075378, FT8, M0XJA, IO82SP, 223, 'Tx', ON6URE-LTB, JO11JD, 209, -10
1756071356, 2m, 144175706, FT8, G1MHU, IO93GO, 223, 'Tx', M0YGL, IO91PX, 223, -24
1756071480, 15m, 21076096, FT8, M0KYU, IO83VL, 223, 'Tx', W3WIV, FN00XL87, 291, -13
1756071477, 40m, 7076382, FT8, 2E0MRK, IO91PP, 223, 'Tx', IN3JQB, JN55JW, 248, -9
1756071422, 20m, 14076152, FT8, G0BIX, JO01GI, 223, 'Tx', KC9NBV, EM69OE, 291, -22
1756071435, 20m, 14076263, FT8, M3BWF, IO91DP, 223, 'Tx', CT1EYQ, IM58OB, 272, -5
1756071435, 20m, 14076040, FT8, M1EAS, IO83WJ, 223, 'Tx', CT1EYQ, IM58OB, 272, -13
1756071239, 20m, 14076482, FT8, GB2FL, IO92, 223, 'Tx', EU6ABD, KO35KD, 27, -20
1756071418, 20m, 14074714, FT8, G0VDE, JO02BF, 223, 'Tx', EU6ABD, KO35KD, 27, -16
1756071479, 20m, 14076115, FT8, G0BIX, JO01GI, 223, 'Tx', WE3J, EM97KI86, 291, -11
1756071477, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', K9TUW, FM19SA, 291, -19
1756071401, 2m, 144176021, FT8, G8BCG, IO70RK, 223, 'Tx', G4PEM, IO70IE, 223, 34
1756071465, 80m, 3574649, FT8, G7CNF, IO81RE35, 223, 'Tx', M0CJS, IO92HN, 223, 9
1756071180, 40m, 7076106, FT8, M0KKB, JO01MG, 223, 'Tx', HB9GWL, JN47HP, 287, -11
1756071240, 40m, 7075974, FT8, 2E0MRK, IO91PP, 223, 'Tx', HB9GWL, JN47HP, 287, -24
1756071405, 20m, 14076116, FT8, G0BIX, JO01GI, 223, 'Tx', WD8EBZ, EN82JG, 291, -12
1756071345, 15m, 21075691, FT8, M7EIN, IO92JI, 223, 'Tx', W1SZ, FN42LU66, 291, -4
1756071450, 40m, 7075381, FT8, M0XJA, IO82SP, 223, 'Tx', UA4LDP, LO44TF, 54, -14
1756071375, 80m, 3573950, FT8, G4CBZ, IO90XT, 223, 'Tx', DJ3QF, JN58EK, 230, -11
1756071420, 40m, 7075381, FT8, M0XJA, IO82SP, 223, 'Tx', M0JTS, IO91VM, 223, -11
1756071480, 20m, 14074872, FT8, M7SUZ, IO92OA, 223, 'Tx', NY5W, EN43, 291, -24
1756071447, 15m, 21075514, FT8, M7EIN, IO92JI, 223, 'Tx', N4PRF, EM93PW, 291, -12
1756071284, 15m, 21075804, FT8, M0BSI, IO70IC74, 223, 'Tx', TA1QQ, KN41IA, 390, -17
1756071374, 15m, 21075263, FT8, M7SQI, IO70PQ, 223, 'Tx', TA1QQ, KN41IA, 390, -16
1756071401, 2m, 144174776, FT8, 2E0KPX, JO01HN, 223, 'Tx', G0MBL, JO01QH, 223, -8
